date,time,open,high,low,close
2022.04.13,16:00,1.08828,1.08973,1.08763,1.0895
2022.04.13,20:00,1.08951,1.09093,1.08826,1.0907
2022.04.14,00:00,1.0907,1.09233,1.09034,1.09082
2022.04.14,04:00,1.09081,1.09176,1.08632,1.08652
2022.04.14,08:00,1.08654,1.08904,1.07575,1.0797
2022.04.14,12:00,1.07971,1.08347,1.07946,1.08243
2022.04.14,16:00,1.08244,1.08342,1.08137,1.08209
2022.04.14,20:00,1.08211,1.08216,1.07964,1.08043
2022.04.15,00:00,1.0804,1.08121,1.08018,1.08114
2022.04.15,04:00,1.08114,1.08236,1.08044,1.0815
2022.04.15,08:00,1.0815,1.08197,1.08051,1.08081
2022.04.15,12:00,1.08079,1.08112,1.08047,1.0808
2022.04.15,16:00,1.08081,1.08138,1.08055,1.08057
2022.04.17,16:00,1.08029,1.08216,1.08009,1.08139
2022.04.17,20:00,1.08138,1.08156,1.07907,1.07928
2022.04.18,00:00,1.0793,1.08036,1.0787,1.07912
2022.04.18,04:00,1.07911,1.08135,1.07831,1.08091
2022.04.18,08:00,1.08092,1.08145,1.0783,1.07837
2022.04.18,12:00,1.07834,1.07866,1.07698,1.07829
2022.04.18,16:00,1.0783,1.07879,1.07751,1.07799
2022.04.18,20:00,1.07799,1.07874,1.0761,1.07724
2022.04.19,00:00,1.07724,1.08027,1.07665,1.08018
2022.04.19,04:00,1.08021,1.08145,1.07846,1.07957
2022.04.19,08:00,1.07958,1.08082,1.07818,1.07893
2022.04.19,12:00,1.07893,1.08032,1.07822,1.07887
2022.04.19,16:00,1.07886,1.07952,1.07848,1.07941
2022.04.19,20:00,1.07942,1.08226,1.07838,1.08186
2022.04.20,00:00,1.08187,1.08221,1.0807,1.08091
2022.04.20,04:00,1.08091,1.0867,1.08057,1.08265
2022.04.20,08:00,1.08265,1.08661,1.08205,1.08546
2022.04.20,12:00,1.08545,1.08598,1.08397,1.08535
2022.04.20,16:00,1.08535,1.08548,1.08395,1.08493
2022.04.20,20:00,1.08491,1.08505,1.08234,1.08304
2022.04.21,00:00,1.08305,1.09362,1.08289,1.0927
2022.04.21,04:00,1.0927,1.09298,1.08744,1.08797
2022.04.21,08:00,1.08801,1.0896,1.08367,1.08419
2022.04.21,12:00,1.08419,1.08582,1.08305,1.08383
2022.04.21,16:00,1.08385,1.08421,1.08305,1.08349
2022.04.21,20:00,1.08349,1.08465,1.08308,1.08413
2022.04.22,00:00,1.08413,1.08515,1.08028,1.08063
2022.04.22,04:00,1.0807,1.0825,1.07902,1.08212
2022.04.22,08:00,1.08214,1.08448,1.07707,1.07888
2022.04.22,12:00,1.0789,1.08002,1.07762,1.07932
2022.04.22,16:00,1.07929,1.08021,1.07908,1.07947
2022.04.24,16:00,1.08041,1.08153,1.0796,1.08093
2022.04.24,20:00,1.08093,1.08119,1.07772,1.07814
2022.04.25,00:00,1.07812,1.07853,1.07067,1.07383
2022.04.25,04:00,1.07382,1.07542,1.07197,1.07495
2022.04.25,08:00,1.07494,1.07581,1.06967,1.07029
2022.04.25,12:00,1.07028,1.07189,1.06966,1.07136
2022.04.25,16:00,1.07135,1.07149,1.07069,1.07124
2022.04.25,20:00,1.07124,1.07386,1.07114,1.07321
2022.04.26,00:00,1.07322,1.07343,1.06754,1.0676
2022.04.26,04:00,1.06759,1.06971,1.06692,1.06706
2022.04.26,08:00,1.06705,1.06853,1.06417,1.06591
2022.04.26,12:00,1.0659,1.06649,1.06383,1.06438
2022.04.26,16:00,1.06437,1.06478,1.06348,1.06424
2022.04.26,20:00,1.06425,1.06534,1.06336,1.06406
2022.04.27,00:00,1.06405,1.06546,1.0588,1.06237
2022.04.27,04:00,1.06238,1.06248,1.05806,1.05844
2022.04.27,08:00,1.05845,1.05857,1.05145,1.05453
2022.04.27,12:00,1.05454,1.05722,1.05453,1.05582
2022.04.27,16:00,1.05583,1.05627,1.05494,1.05541
2022.04.27,20:00,1.05541,1.05541,1.05089,1.05089
2022.04.28,00:00,1.0509,1.05647,1.04808,1.05546
2022.04.28,04:00,1.05545,1.05558,1.04863,1.04902
2022.04.28,08:00,1.04905,1.05312,1.0471,1.05
2022.04.28,12:00,1.04998,1.05157,1.04934,1.05098
2022.04.28,16:00,1.05097,1.05097,1.04911,1.05029
2022.04.28,20:00,1.05032,1.05297,1.05019,1.05131
2022.04.29,00:00,1.05131,1.05785,1.05087,1.05617
2022.04.29,04:00,1.05617,1.05928,1.05397,1.05445
2022.04.29,08:00,1.05444,1.05593,1.05096,1.05402
2022.04.29,12:00,1.05401,1.05786,1.05324,1.05485
2022.04.29,16:00,1.05485,1.0552,1.05408,1.05409
2022.05.01,16:00,1.05444,1.05597,1.05343,1.05349
2022.05.01,20:00,1.05347,1.0553,1.05173,1.05239
2022.05.02,00:00,1.05239,1.05682,1.051,1.05321
2022.05.02,04:00,1.05324,1.0536,1.05137,1.05163
2022.05.02,08:00,1.05162,1.05415,1.05027,1.05215
2022.05.02,12:00,1.05213,1.05262,1.04901,1.05039
2022.05.02,16:00,1.05039,1.05134,1.05013,1.05096
2022.05.02,20:00,1.05095,1.05265,1.05077,1.05184
2022.05.03,00:00,1.05184,1.05277,1.04941,1.05187
2022.05.03,04:00,1.05185,1.0542,1.04921,1.05377
2022.05.03,08:00,1.05377,1.05776,1.05314,1.05319
2022.05.03,12:00,1.05318,1.05404,1.05117,1.05249
2022.05.03,16:00,1.05251,1.05278,1.0519,1.05251
2022.05.03,20:00,1.05252,1.05342,1.05139,1.05161
2022.05.04,00:00,1.0516,1.05283,1.05059,1.0524
2022.05.04,04:00,1.05241,1.05363,1.05146,1.05305
2022.05.04,08:00,1.05306,1.05641,1.05245,1.05402
2022.05.04,12:00,1.05405,1.06265,1.05105,1.0608
2022.05.04,16:00,1.06083,1.06309,1.06037,1.06202
2022.05.04,20:00,1.06206,1.06417,1.06039,1.06176
2022.05.05,00:00,1.06177,1.06192,1.05845,1.05976
2022.05.05,04:00,1.05976,1.06077,1.05455,1.05476
2022.05.05,08:00,1.05476,1.05734,1.05032,1.05066
2022.05.05,12:00,1.05065,1.05507,1.04925,1.05504
2022.05.05,16:00,1.055,1.05502,1.05355,1.05394
2022.05.05,20:00,1.05394,1.05506,1.05156,1.0533
2022.05.06,00:00,1.0533,1.05437,1.04826,1.05211
2022.05.06,04:00,1.05212,1.05988,1.05123,1.05657
2022.05.06,08:00,1.05656,1.05967,1.05477,1.05708
2022.05.06,12:00,1.05709,1.05802,1.05362,1.05474
2022.05.06,16:00,1.05474,1.0548,1.05405,1.05452
2022.05.08,16:00,1.05398,1.05426,1.05307,1.0532
2022.05.08,20:00,1.05319,1.05353,1.05027,1.051
2022.05.09,00:00,1.051,1.05293,1.04951,1.05118
2022.05.09,04:00,1.05116,1.05524,1.0501,1.05469
2022.05.09,08:00,1.05466,1.05733,1.05171,1.05568
2022.05.09,12:00,1.05567,1.05924,1.05506,1.05582
2022.05.09,16:00,1.05579,1.05691,1.05525,1.05631
2022.05.09,20:00,1.05633,1.05797,1.05532,1.05787
2022.05.10,00:00,1.05785,1.05852,1.0551,1.05571
2022.05.10,04:00,1.0557,1.05757,1.05354,1.05532
2022.05.10,08:00,1.0553,1.0575,1.05253,1.05308
2022.05.10,12:00,1.05308,1.05467,1.05263,1.05354
2022.05.10,16:00,1.05353,1.05356,1.05275,1.05289
2022.05.10,20:00,1.05289,1.05389,1.05255,1.05365
2022.05.11,00:00,1.05364,1.05607,1.05338,1.05521
2022.05.11,04:00,1.05521,1.05756,1.05432,1.05449
2022.05.11,08:00,1.0545,1.05771,1.05017,1.05373
2022.05.11,12:00,1.05373,1.05455,1.05138,1.05156
2022.05.11,16:00,1.05158,1.05182,1.05096,1.05117
2022.05.11,20:00,1.05116,1.05292,1.05075,1.0522
2022.05.12,00:00,1.0522,1.05255,1.04429,1.04593
2022.05.12,04:00,1.04595,1.04651,1.03888,1.03993
2022.05.12,08:00,1.03992,1.04381,1.03715,1.03748
2022.05.12,12:00,1.03751,1.03906,1.03539,1.03731
2022.05.12,16:00,1.03731,1.0384,1.03725,1.03784
2022.05.12,20:00,1.03783,1.03978,1.03729,1.03911
2022.05.13,00:00,1.03909,1.04195,1.03834,1.04156
2022.05.13,04:00,1.04155,1.04193,1.03706,1.03825
2022.05.13,08:00,1.03826,1.04159,1.03496,1.04115
2022.05.13,12:00,1.04113,1.04159,1.03936,1.04016
2022.05.13,16:00,1.0402,1.04119,1.03996,1.04116
2022.05.15,16:00,1.03952,1.04138,1.03906,1.0398
2022.05.15,20:00,1.03984,1.0417,1.03889,1.03965
2022.05.16,00:00,1.03964,1.04259,1.03933,1.04085
2022.05.16,04:00,1.04087,1.04381,1.04064,1.04185
2022.05.16,08:00,1.04184,1.04343,1.03893,1.04195
2022.05.16,12:00,1.04194,1.0443,1.04157,1.04321
2022.05.16,16:00,1.04322,1.04395,1.04284,1.0439
2022.05.16,20:00,1.0439,1.0454,1.04318,1.04401
2022.05.17,00:00,1.044,1.04746,1.04358,1.04636
2022.05.17,04:00,1.04636,1.05556,1.04562,1.05392
2022.05.17,08:00,1.05393,1.05494,1.05253,1.05325
2022.05.17,12:00,1.05324,1.05547,1.05211,1.05458
2022.05.17,16:00,1.05458,1.05537,1.05425,1.05487
2022.05.17,20:00,1.05485,1.05636,1.05243,1.05323
2022.05.18,00:00,1.05322,1.05405,1.05136,1.05162
2022.05.18,04:00,1.05164,1.05289,1.04941,1.05104
2022.05.18,08:00,1.05104,1.0542,1.04888,1.04912
2022.05.18,12:00,1.04913,1.04981,1.04645,1.0466
2022.05.18,16:00,1.04658,1.0475,1.04597,1.04729
2022.05.18,20:00,1.04729,1.05065,1.04679,1.04999
2022.05.19,00:00,1.04999,1.05066,1.0465,1.04923
2022.05.19,04:00,1.04924,1.05392,1.04796,1.05175
2022.05.19,08:00,1.05174,1.05984,1.05163,1.05866
2022.05.19,12:00,1.05865,1.0607,1.05796,1.05913
2022.05.19,16:00,1.05912,1.05912,1.0578,1.05795
2022.05.19,20:00,1.05795,1.05836,1.05546,1.0566
2022.05.20,00:00,1.05659,1.05934,1.05622,1.05763
2022.05.20,04:00,1.05765,1.0599,1.05545,1.05663
2022.05.20,08:00,1.05666,1.058,1.05398,1.05584
2022.05.20,12:00,1.05583,1.05601,1.05328,1.05571
2022.05.20,16:00,1.05569,1.05673,1.05526,1.0561
2022.05.22,16:00,1.05601,1.05777,1.05552,1.05689
2022.05.22,20:00,1.05688,1.05946,1.05679,1.05924
2022.05.23,00:00,1.05925,1.06138,1.05884,1.06009
2022.05.23,04:00,1.06005,1.06874,1.06005,1.06563
2022.05.23,08:00,1.06566,1.06911,1.06443,1.06694
2022.05.23,12:00,1.06693,1.06973,1.06655,1.06866
2022.05.23,16:00,1.06867,1.06937,1.06795,1.06837
2022.05.23,20:00,1.06836,1.06859,1.06608,1.06725
2022.05.24,00:00,1.06727,1.07359,1.06622,1.07309
2022.05.24,04:00,1.07307,1.07336,1.07008,1.07145
2022.05.24,08:00,1.07147,1.0747,1.06955,1.0743
2022.05.24,12:00,1.07429,1.07485,1.0722,1.073
2022.05.24,16:00,1.07304,1.07388,1.07302,1.07326
2022.05.24,20:00,1.07326,1.07365,1.0703,1.07136
2022.05.25,00:00,1.07135,1.0714,1.06818,1.0684
2022.05.25,04:00,1.06839,1.0686,1.0654,1.06597
2022.05.25,08:00,1.06598,1.06871,1.06421,1.06568
2022.05.25,12:00,1.06571,1.06944,1.06518,1.06769
2022.05.25,16:00,1.0677,1.06958,1.06734,1.06869
2022.05.25,20:00,1.06866,1.07063,1.06852,1.07013
2022.05.26,00:00,1.07014,1.07025,1.06624,1.06888
2022.05.26,04:00,1.06887,1.07229,1.06775,1.07055
2022.05.26,08:00,1.07053,1.07292,1.0689,1.07254
2022.05.26,12:00,1.07258,1.07293,1.07019,1.07237
2022.05.26,16:00,1.07238,1.07344,1.07209,1.07324
2022.05.26,20:00,1.07324,1.0765,1.07305,1.07556
2022.05.27,00:00,1.07555,1.07582,1.07332,1.07357
2022.05.27,04:00,1.07355,1.07433,1.06968,1.0707
2022.05.27,08:00,1.07074,1.07503,1.07011,1.07074
2022.05.27,12:00,1.07076,1.0734,1.07038,1.07335
2022.05.27,16:00,1.07333,1.07351,1.07276,1.07317
2022.05.29,16:00,1.07347,1.0736,1.07261,1.0729
2022.05.29,20:00,1.07291,1.07558,1.07267,1.07445
2022.05.30,00:00,1.07444,1.07699,1.07404,1.07426
2022.05.30,04:00,1.07427,1.07804,1.07401,1.07666
2022.05.30,08:00,1.07667,1.07837,1.07483,1.07796
2022.05.30,12:00,1.07796,1.07867,1.07771,1.0779
2022.05.30,16:00,1.0779,1.07825,1.07702,1.07729
2022.05.30,20:00,1.07731,1.07744,1.07342,1.07511
2022.05.31,00:00,1.07511,1.07551,1.07275,1.07366
2022.05.31,04:00,1.07365,1.07459,1.06887,1.07132
2022.05.31,08:00,1.07131,1.07371,1.06789,1.07312
2022.05.31,12:00,1.07314,1.07466,1.07234,1.07352
2022.05.31,16:00,1.07351,1.07375,1.07296,1.0734
2022.05.31,20:00,1.0734,1.07345,1.07077,1.07181
2022.06.01,00:00,1.07182,1.07372,1.07051,1.0715
2022.06.01,04:00,1.07145,1.07393,1.07019,1.07083
2022.06.01,08:00,1.07082,1.07305,1.06271,1.06446
2022.06.01,12:00,1.06447,1.06604,1.06369,1.06502
2022.06.01,16:00,1.065,1.06546,1.06444,1.06509
2022.06.01,20:00,1.06509,1.06595,1.06447,1.06541
2022.06.02,00:00,1.06542,1.0692,1.06495,1.06856
2022.06.02,04:00,1.06857,1.06972,1.06806,1.06941
2022.06.02,08:00,1.06939,1.07383,1.06846,1.07322
2022.06.02,12:00,1.07321,1.07487,1.07305,1.07485
2022.06.02,16:00,1.07487,1.0751,1.07438,1.075
2022.06.02,20:00,1.075,1.07643,1.07466,1.0753
2022.06.03,00:00,1.07531,1.07606,1.07448,1.07561
2022.06.03,04:00,1.07562,1.07624,1.07258,1.07287
2022.06.03,08:00,1.07286,1.07519,1.0704,1.0711
2022.06.03,12:00,1.07111,1.07293,1.07108,1.07203
2022.06.03,16:00,1.07202,1.07216,1.07146,1.07169
2022.06.05,16:00,1.07167,1.07298,1.07117,1.07252
2022.06.05,20:00,1.07254,1.07316,1.07099,1.07251
2022.06.06,00:00,1.07251,1.07424,1.0718,1.07419
2022.06.06,04:00,1.07419,1.07518,1.07239,1.07306
2022.06.06,08:00,1.07308,1.07309,1.06838,1.06973
2022.06.06,12:00,1.06973,1.0703,1.0685,1.06953
2022.06.06,16:00,1.06956,1.06975,1.06848,1.06896
2022.06.06,20:00,1.06896,1.06918,1.06705,1.06815
2022.06.07,00:00,1.06815,1.06998,1.06651,1.06873
2022.06.07,04:00,1.06875,1.07049,1.0658,1.06619
2022.06.07,08:00,1.06617,1.07098,1.06519,1.06965
2022.06.07,12:00,1.06967,1.07142,1.0693,1.07079
2022.06.07,16:00,1.07079,1.07084,1.06963,1.06972
2022.06.07,20:00,1.06975,1.07011,1.0681,1.06836
2022.06.08,00:00,1.06835,1.06948,1.06776,1.06887
2022.06.08,04:00,1.06889,1.07397,1.06713,1.07356
2022.06.08,08:00,1.07355,1.07484,1.07188,1.07416
2022.06.08,12:00,1.07415,1.07433,1.07126,1.07136
2022.06.08,16:00,1.07141,1.07207,1.07126,1.07168
2022.06.08,20:00,1.07168,1.07337,1.07094,1.07294
2022.06.09,00:00,1.07294,1.07325,1.07018,1.07018
2022.06.09,04:00,1.07019,1.0749,1.06883,1.07282
2022.06.09,08:00,1.07285,1.07738,1.0645,1.06575
2022.06.09,12:00,1.06573,1.06599,1.06123,1.06131
2022.06.09,16:00,1.06128,1.06218,1.0611,1.0619
2022.06.09,20:00,1.0619,1.06353,1.06113,1.06341
2022.06.10,00:00,1.0634,1.06422,1.06189,1.06254
2022.06.10,04:00,1.06255,1.06332,1.05711,1.0574
2022.06.10,08:00,1.05739,1.0586,1.05057,1.05199
2022.06.10,12:00,1.052,1.05333,1.05116,1.05186
2022.06.10,16:00,1.05186,1.05222,1.0513,1.05137
2022.06.12,16:00,1.0513,1.05201,1.04861,1.04907
2022.06.12,20:00,1.04907,1.04955,1.04756,1.04916
2022.06.13,00:00,1.04916,1.04954,1.04608,1.04657
2022.06.13,04:00,1.04656,1.04856,1.0445,1.04457
2022.06.13,08:00,1.04458,1.04742,1.04181,1.04344
2022.06.13,12:00,1.04345,1.04581,1.04034,1.04104
2022.06.13,16:00,1.04106,1.04162,1.03997,1.04148
2022.06.13,20:00,1.04148,1.04323,1.0397,1.04271
2022.06.14,00:00,1.0427,1.04748,1.04178,1.04676
2022.06.14,04:00,1.04675,1.04846,1.04253,1.0442
2022.06.14,08:00,1.04419,1.04682,1.04067,1.04167
2022.06.14,12:00,1.04169,1.04433,1.03997,1.04108
2022.06.14,16:00,1.04107,1.04382,1.04102,1.04367
2022.06.14,20:00,1.04368,1.04517,1.04263,1.04426
2022.06.15,00:00,1.04425,1.04942,1.0424,1.04663
2022.06.15,04:00,1.04661,1.05077,1.04553,1.04582
2022.06.15,08:00,1.04582,1.04608,1.03849,1.03856
2022.06.15,12:00,1.03855,1.04647,1.0359,1.04541
2022.06.15,16:00,1.04539,1.04696,1.04373,1.04573
2022.06.15,20:00,1.04573,1.04692,1.04308,1.04429
2022.06.16,00:00,1.04429,1.0444,1.03808,1.03966
2022.06.16,04:00,1.03965,1.0426,1.03834,1.0385
2022.06.16,08:00,1.03848,1.05292,1.0384,1.05291
2022.06.16,12:00,1.05291,1.06014,1.05222,1.05606
2022.06.16,16:00,1.05607,1.0561,1.05437,1.05464
2022.06.16,20:00,1.05465,1.0552,1.05174,1.05203
2022.06.17,00:00,1.05206,1.05306,1.04939,1.05176
2022.06.17,04:00,1.05173,1.05357,1.04834,1.04857
2022.06.17,08:00,1.04855,1.0508,1.04444,1.04733
2022.06.17,12:00,1.04733,1.05027,1.04647,1.04946
2022.06.17,16:00,1.04944,1.05,1.04892,1.04934
2022.06.19,16:00,1.04731,1.04926,1.04729,1.04898
2022.06.19,20:00,1.04897,1.05287,1.04848,1.05283
2022.06.20,00:00,1.05281,1.05427,1.05101,1.05167
2022.06.20,04:00,1.05171,1.05458,1.05119,1.05259
2022.06.20,08:00,1.05258,1.05416,1.05072,1.05377
2022.06.20,12:00,1.05379,1.05381,1.04979,1.05111
2022.06.20,16:00,1.05114,1.0521,1.05065,1.05172
2022.06.20,20:00,1.05173,1.05424,1.05164,1.0532
2022.06.21,00:00,1.0532,1.05647,1.05131,1.05566
2022.06.21,04:00,1.05564,1.05824,1.05442,1.055
2022.06.21,08:00,1.055,1.05666,1.05443,1.05484
2022.06.21,12:00,1.05486,1.05487,1.05187,1.05312
2022.06.21,16:00,1.05314,1.05387,1.05285,1.05312
2022.06.21,20:00,1.05311,1.05314,1.05021,1.05107
2022.06.22,00:00,1.05107,1.05138,1.04687,1.05045
2022.06.22,04:00,1.05045,1.05289,1.04935,1.05114
2022.06.22,08:00,1.05113,1.06057,1.0511,1.05797
2022.06.22,12:00,1.05799,1.05894,1.0565,1.0567
2022.06.22,16:00,1.05669,1.05692,1.05609,1.05646
2022.06.22,20:00,1.05646,1.0581,1.05557,1.05692
2022.06.23,00:00,1.05692,1.05792,1.04982,1.05075
2022.06.23,04:00,1.05075,1.05218,1.04826,1.05054
2022.06.23,08:00,1.05053,1.0554,1.04902,1.05019
2022.06.23,12:00,1.05019,1.05334,1.04942,1.0527
2022.06.23,16:00,1.05271,1.05308,1.0518,1.05192
2022.06.23,20:00,1.05192,1.05371,1.0512,1.05328
2022.06.24,00:00,1.05327,1.05464,1.05221,1.05234
2022.06.24,04:00,1.05235,1.05547,1.05141,1.05157
2022.06.24,08:00,1.05158,1.05712,1.05156,1.05381
2022.06.24,12:00,1.0538,1.05593,1.05345,1.05588
2022.06.24,16:00,1.05589,1.05589,1.05492,1.05519
2022.06.26,16:00,1.05479,1.05746,1.05457,1.05665
2022.06.26,20:00,1.05665,1.05713,1.05502,1.05563
2022.06.27,00:00,1.05562,1.05902,1.05541,1.05877
2022.06.27,04:00,1.05877,1.05911,1.05644,1.05668
2022.06.27,08:00,1.05668,1.0615,1.05535,1.06002
2022.06.27,12:00,1.06003,1.06045,1.05782,1.05801
2022.06.27,16:00,1.05803,1.05856,1.05762,1.05797
2022.06.27,20:00,1.05797,1.05864,1.05703,1.05811
2022.06.28,00:00,1.0581,1.06061,1.05703,1.05842
2022.06.28,04:00,1.05842,1.05974,1.05634,1.05694
2022.06.28,08:00,1.05692,1.05708,1.05032,1.05342
2022.06.28,12:00,1.05344,1.05413,1.05166,1.05257
2022.06.28,16:00,1.05258,1.05279,1.05152,1.0522
2022.06.28,20:00,1.05219,1.05354,1.0517,1.05296
2022.06.29,00:00,1.05298,1.05322,1.04858,1.05169
2022.06.29,04:00,1.05167,1.0535,1.05029,1.05224
2022.06.29,08:00,1.05223,1.05289,1.04662,1.04767
2022.06.29,12:00,1.04768,1.0477,1.04352,1.04409
2022.06.29,16:00,1.04408,1.04466,1.04368,1.04456
2022.06.29,20:00,1.04456,1.04567,1.04329,1.04516
2022.06.30,00:00,1.04517,1.04686,1.04298,1.04453
2022.06.30,04:00,1.04453,1.0468,1.03824,1.03935
2022.06.30,08:00,1.03933,1.04791,1.03844,1.04686
2022.06.30,12:00,1.04685,1.04887,1.04616,1.04789
2022.06.30,16:00,1.04791,1.04853,1.04736,1.04783
2022.06.30,20:00,1.04783,1.04783,1.04499,1.04543
2022.07.01,00:00,1.0454,1.04703,1.04326,1.04462
2022.07.01,04:00,1.04463,1.0474,1.04317,1.04362
2022.07.01,08:00,1.0436,1.04392,1.03658,1.04072
2022.07.01,12:00,1.04073,1.04322,1.03931,1.04284
2022.07.01,16:00,1.04285,1.04328,1.04238,1.04262
2022.07.03,16:00,1.04174,1.0437,1.04142,1.04322
2022.07.03,20:00,1.04322,1.04442,1.04244,1.04259
2022.07.04,00:00,1.04258,1.04385,1.04219,1.04304
2022.07.04,04:00,1.04305,1.04627,1.04205,1.04519
2022.07.04,08:00,1.04518,1.04578,1.0417,1.04272
2022.07.04,12:00,1.04273,1.04309,1.04181,1.04235
2022.07.04,16:00,1.04235,1.04364,1.042,1.04326
2022.07.04,20:00,1.04325,1.04381,1.0423,1.04346
2022.07.05,00:00,1.04346,1.04485,1.03656,1.03747
2022.07.05,04:00,1.03746,1.03757,1.02804,1.0296
2022.07.05,08:00,1.02958,1.03011,1.02366,1.02537
2022.07.05,12:00,1.02538,1.0271,1.0235,1.0266
2022.07.05,16:00,1.02658,1.02715,1.02555,1.02565
2022.07.05,20:00,1.02564,1.02712,1.02537,1.02637
2022.07.06,00:00,1.02636,1.02765,1.02383,1.02587
2022.07.06,04:00,1.02587,1.02741,1.01801,1.01919
2022.07.06,08:00,1.01917,1.02012,1.01614,1.01702
2022.07.06,12:00,1.01702,1.01986,1.01651,1.01866
2022.07.06,16:00,1.01867,1.01884,1.01774,1.01843
2022.07.06,20:00,1.01841,1.02097,1.0176,1.02035
2022.07.07,00:00,1.02035,1.02209,1.01819,1.01921
2022.07.07,04:00,1.0192,1.02173,1.01744,1.01901
2022.07.07,08:00,1.01903,1.01964,1.01517,1.01582
2022.07.07,12:00,1.01583,1.01681,1.01439,1.01661
2022.07.07,16:00,1.01659,1.01685,1.01566,1.01683
2022.07.07,20:00,1.01682,1.01912,1.01534,1.01581
2022.07.08,00:00,1.01582,1.01699,1.0072,1.01083
2022.07.08,04:00,1.01082,1.01592,1.00864,1.01503
2022.07.08,08:00,1.01503,1.01907,1.01156,1.01781
2022.07.08,12:00,1.01782,1.01796,1.01584,1.01784
2022.07.08,16:00,1.01783,1.0186,1.01767,1.01822
2022.07.10,16:00,1.01697,1.01834,1.01648,1.01672
2022.07.10,20:00,1.01674,1.01675,1.01348,1.01494
2022.07.11,00:00,1.01493,1.01544,1.01056,1.01108
2022.07.11,04:00,1.0111,1.0132,1.00823,1.00899
2022.07.11,08:00,1.00897,1.01038,1.00521,1.00854
2022.07.11,12:00,1.00853,1.00875,1.00336,1.00452
2022.07.11,16:00,1.00451,1.00475,1.00346,1.00458
2022.07.11,20:00,1.00456,1.00552,1.00059,1.00258
2022.07.12,00:00,1.00257,1.00391,1.00028,1.00084
2022.07.12,04:00,1.00083,1.00693,0.99999,1.00397
2022.07.12,08:00,1.00398,1.00738,1.00327,1.00685
2022.07.12,12:00,1.00684,1.00725,1.0032,1.00322
2022.07.12,16:00,1.00323,1.00414,1.0025,1.003
2022.07.12,20:00,1.003,1.00469,1.00226,1.00363
2022.07.13,00:00,1.00363,1.00529,1.00062,1.0033
2022.07.13,04:00,1.00327,1.00695,1.00232,1.00675
2022.07.13,08:00,1.00676,1.01222,0.99979,1.00779
2022.07.13,12:00,1.00778,1.00973,1.00541,1.00591
2022.07.13,16:00,1.00593,1.00618,1.00304,1.00342
2022.07.13,20:00,1.00341,1.00434,1.00136,1.00328
2022.07.14,00:00,1.00329,1.00464,1.00052,1.00362
2022.07.14,04:00,1.00364,1.00503,1.00047,1.00093
2022.07.14,08:00,1.00092,1.00477,0.99521,1.00272
2022.07.14,12:00,1.00272,1.00376,0.99835,1.00153
2022.07.14,16:00,1.00155,1.00263,1.001,1.00263
2022.07.14,20:00,1.00263,1.00411,1.0011,1.00256
2022.07.15,00:00,1.00256,1.00356,1.00068,1.00285
2022.07.15,04:00,1.00282,1.00659,1.00169,1.0054
2022.07.15,08:00,1.00541,1.00979,1.00408,1.00899
2022.07.15,12:00,1.00898,1.00936,1.00718,1.00823
2022.07.15,16:00,1.00823,1.00877,1.00794,1.00821
2022.07.17,16:00,1.00811,1.00978,1.00785,1.00972
2022.07.17,20:00,1.00972,1.01143,1.00866,1.01042
2022.07.18,00:00,1.01041,1.0149,1.00812,1.01458
2022.07.18,04:00,1.01457,1.01752,1.01196,1.01422
2022.07.18,08:00,1.01425,1.02011,1.01195,1.016
2022.07.18,12:00,1.01601,1.01773,1.01408,1.01431
2022.07.18,16:00,1.01431,1.01485,1.01385,1.01463
2022.07.18,20:00,1.01464,1.01483,1.01195,1.01267
2022.07.19,00:00,1.01267,1.02438,1.01241,1.02412
2022.07.19,04:00,1.02414,1.0269,1.022,1.02534
2022.07.19,08:00,1.02534,1.02646,1.02245,1.02387
2022.07.19,12:00,1.02386,1.02451,1.02211,1.02214
2022.07.19,16:00,1.02214,1.02413,1.02214,1.02307
2022.07.19,20:00,1.02308,1.02484,1.02307,1.0243
2022.07.20,00:00,1.02429,1.02729,1.0221,1.02256
2022.07.20,04:00,1.02255,1.02527,1.0173,1.01907
2022.07.20,08:00,1.01905,1.02377,1.01792,1.02147
2022.07.20,12:00,1.02149,1.02173,1.01553,1.01775
2022.07.20,16:00,1.01775,1.01879,1.0174,1.01807
2022.07.20,20:00,1.01808,1.02134,1.01782,1.02088
2022.07.21,00:00,1.02088,1.02304,1.01903,1.01959
2022.07.21,04:00,1.01963,1.01989,1.01656,1.019
2022.07.21,08:00,1.01901,1.02781,1.01531,1.02001
2022.07.21,12:00,1.02001,1.02119,1.01749,1.02113
2022.07.21,16:00,1.02114,1.02336,1.02051,1.022
2022.07.21,20:00,1.022,1.02216,1.01846,1.01907
2022.07.22,00:00,1.01904,1.02134,1.01297,1.01378
2022.07.22,04:00,1.01384,1.01854,1.01345,1.01757
2022.07.22,08:00,1.01757,1.02553,1.01694,1.02266
2022.07.22,12:00,1.02267,1.02391,1.01899,1.02119
2022.07.22,16:00,1.02119,1.02161,1.02062,1.02119
2022.07.24,16:00,1.02083,1.02185,1.01989,1.01991
2022.07.24,20:00,1.01992,1.02129,1.01809,1.0207
2022.07.25,00:00,1.0207,1.02223,1.01862,1.01928
2022.07.25,04:00,1.01928,1.02578,1.01784,1.02295
2022.07.25,08:00,1.02296,1.0255,1.02032,1.02098
