date,time,open,high,low,close
2022.02.16,00:00,156.675,157.033,156.672,156.988
2022.02.16,04:00,156.991,157.111,156.669,156.786
2022.02.16,08:00,156.782,156.901,156.346,156.765
2022.02.16,12:00,156.767,156.985,156.711,156.893
2022.02.16,16:00,156.893,156.918,156.639,156.857
2022.02.16,20:00,156.857,156.992,156.096,156.431
2022.02.17,00:00,156.43,156.852,156.044,156.333
2022.02.17,04:00,156.331,156.74,156.114,156.687
2022.02.17,08:00,156.685,156.895,156.38,156.704
2022.02.17,12:00,156.707,156.801,156.453,156.472
2022.02.17,16:00,156.475,156.531,156.214,156.334
2022.02.17,20:00,156.334,156.88,156.334,156.742
2022.02.18,00:00,156.741,157.287,156.699,157.062
2022.02.18,04:00,157.061,157.075,156.726,156.78
2022.02.18,08:00,156.778,156.78,156.211,156.326
2022.02.18,12:00,156.324,156.566,156.213,156.474
2022.02.18,16:00,156.477,156.557,156.216,156.216
2022.02.20,16:00,156.227,156.597,156.08,156.507
2022.02.20,20:00,156.505,156.635,156.379,156.595
2022.02.21,00:00,156.595,156.746,156.442,156.704
2022.02.21,04:00,156.704,156.73,156.269,156.382
2022.02.21,08:00,156.382,156.431,156.115,156.25
2022.02.21,12:00,156.249,156.348,156.013,156.149
2022.02.21,16:00,156.15,156.207,155.51,155.961
2022.02.21,20:00,155.96,155.991,155.644,155.841
2022.02.22,00:00,155.843,156.044,155.568,155.99
2022.02.22,04:00,155.992,156.117,155.683,155.883
2022.02.22,08:00,155.88,156.507,155.856,156.283
2022.02.22,12:00,156.283,156.474,156.076,156.236
2022.02.22,16:00,156.237,156.459,156.182,156.363
2022.02.22,20:00,156.363,156.502,156.288,156.413
2022.02.23,00:00,156.412,156.699,156.281,156.64
2022.02.23,04:00,156.644,156.77,156.326,156.342
2022.02.23,08:00,156.341,156.538,155.896,156.01
2022.02.23,12:00,156.011,156.088,155.6,155.748
2022.02.23,16:00,155.749,155.805,155.437,155.468
2022.02.23,20:00,155.469,155.884,154.459,154.896
2022.02.24,00:00,154.898,154.914,154.164,154.317
2022.02.24,04:00,154.316,154.584,153.454,153.765
2022.02.24,08:00,153.765,154.223,153.362,154.214
2022.02.24,12:00,154.212,154.973,153.972,154.772
2022.02.24,16:00,154.772,154.818,154.415,154.567
2022.02.24,20:00,154.566,154.791,154.393,154.699
2022.02.25,00:00,154.699,154.791,154.151,154.192
2022.02.25,04:00,154.192,154.995,154.182,154.875
2022.02.25,08:00,154.875,155.177,154.488,154.975
2022.02.25,12:00,154.975,155.077,154.883,154.944
2022.02.25,16:00,154.942,155.046,154.832,154.832
2022.02.27,16:00,153.978,154.681,153.858,154.513
2022.02.27,20:00,154.512,154.652,154.072,154.223
2022.02.28,00:00,154.222,154.641,154.193,154.46
2022.02.28,04:00,154.461,154.99,154.446,154.653
2022.02.28,08:00,154.652,154.893,154.351,154.468
2022.02.28,12:00,154.468,154.476,153.949,154.183
2022.02.28,16:00,154.183,154.686,154.18,154.589
2022.02.28,20:00,154.59,154.637,154.342,154.422
2022.03.01,00:00,154.421,154.552,154.281,154.345
2022.03.01,04:00,154.345,154.387,153.695,153.826
2022.03.01,08:00,153.826,154.092,152.898,152.998
2022.03.01,12:00,152.998,153.094,152.656,152.968
2022.03.01,16:00,152.968,153.255,152.956,153.18
2022.03.01,20:00,153.18,153.436,153.127,153.135
2022.03.02,00:00,153.136,153.365,152.811,153.206
2022.03.02,04:00,153.205,153.755,152.871,153.708
2022.03.02,08:00,153.708,154.553,153.648,154.476
2022.03.02,12:00,154.474,154.83,154.309,154.792
2022.03.02,16:00,154.792,154.919,154.633,154.704
2022.03.02,20:00,154.704,155.064,154.649,155.047
2022.03.03,00:00,155.046,155.224,154.744,154.887
2022.03.03,04:00,154.888,155.002,154.647,154.783
2022.03.03,08:00,154.781,154.898,154.024,154.115
2022.03.03,12:00,154.114,154.337,153.861,153.975
2022.03.03,16:00,153.975,154.173,153.557,153.757
2022.03.03,20:00,153.756,154.216,153.678,154.024
2022.03.04,00:00,154.025,154.14,153.507,153.589
2022.03.04,04:00,153.586,153.7,153.049,153.135
2022.03.04,08:00,153.136,153.25,151.462,151.475
2022.03.04,12:00,151.475,152.118,151.475,152.103
2022.03.04,16:00,152.109,152.142,151.906,151.932
2022.03.06,16:00,151.941,152.106,151.583,151.85
2022.03.06,20:00,151.851,151.938,151.471,151.842
2022.03.07,00:00,151.841,152.228,151.24,151.382
2022.03.07,04:00,151.381,152.196,151.177,151.98
2022.03.07,08:00,151.985,152.158,151.255,151.342
2022.03.07,12:00,151.344,151.568,151.031,151.088
2022.03.07,16:00,151.09,151.335,151.044,151.311
2022.03.07,20:00,151.312,151.584,151.284,151.505
2022.03.08,00:00,151.505,151.654,150.975,151.527
2022.03.08,04:00,151.528,151.897,151.397,151.596
2022.03.08,08:00,151.592,151.791,151.403,151.48
2022.03.08,12:00,151.483,152.007,151.455,151.475
2022.03.08,16:00,151.472,151.899,151.397,151.863
2022.03.08,20:00,151.863,152.025,151.772,151.944
2022.03.09,00:00,151.943,152.179,151.791,152.148
2022.03.09,04:00,152.148,152.724,152.045,152.336
2022.03.09,08:00,152.337,152.608,152.123,152.481
2022.03.09,12:00,152.484,152.743,152.408,152.688
2022.03.09,16:00,152.691,152.861,152.602,152.729
2022.03.09,20:00,152.728,152.984,152.531,152.975
2022.03.10,00:00,152.974,152.991,152.297,152.481
2022.03.10,04:00,152.482,152.854,152.425,152.734
2022.03.10,08:00,152.734,152.977,152.09,152.106
2022.03.10,12:00,152.107,152.293,151.877,151.919
2022.03.10,16:00,151.919,152.367,151.885,152.248
2022.03.10,20:00,152.247,152.55,152.01,152.511
2022.03.11,00:00,152.511,152.977,152.47,152.737
2022.03.11,04:00,152.738,153.397,152.704,153.015
2022.03.11,08:00,153.019,153.217,152.8,152.943
2022.03.11,12:00,152.943,153.02,152.82,152.829
2022.03.11,16:00,152.832,152.933,152.786,152.887
2022.03.13,16:00,152.932,153.453,152.831,153.322
2022.03.13,20:00,153.322,153.448,153.179,153.196
2022.03.14,00:00,153.199,153.697,153.199,153.578
2022.03.14,04:00,153.58,154.187,153.532,154.058
2022.03.14,08:00,154.057,154.137,153.748,153.752
2022.03.14,12:00,153.753,153.802,153.584,153.639
2022.03.14,16:00,153.638,153.898,153.57,153.784
2022.03.14,20:00,153.785,154.409,153.782,154.352
2022.03.15,00:00,154.352,154.489,153.225,153.491
2022.03.15,04:00,153.489,154.218,153.467,154.191
2022.03.15,08:00,154.191,154.686,154.039,154.389
2022.03.15,12:00,154.39,154.462,154.11,154.256
2022.03.15,16:00,154.24,154.444,154.093,154.389
2022.03.15,20:00,154.393,154.409,154.246,154.286
2022.03.16,00:00,154.288,154.636,154.247,154.502
2022.03.16,04:00,154.504,154.918,154.437,154.891
2022.03.16,08:00,154.893,155.496,154.642,155.476
2022.03.16,12:00,155.472,156.134,155.171,156.057
2022.03.16,16:00,156.061,156.566,156.012,156.436
2022.03.16,20:00,156.437,156.459,155.971,156.241
2022.03.17,00:00,156.241,156.606,156.187,156.43
2022.03.17,04:00,156.429,156.702,155.449,155.599
2022.03.17,08:00,155.598,155.987,155.522,155.947
2022.03.17,12:00,155.946,156.091,155.86,155.912
2022.03.17,16:00,155.897,156.318,155.854,156.207
2022.03.17,20:00,156.207,156.309,156.169,156.226
2022.03.18,00:00,156.226,156.546,156.025,156.277
2022.03.18,04:00,156.277,156.516,156.137,156.429
2022.03.18,08:00,156.43,157.137,156.375,157.128
2022.03.18,12:00,157.127,157.222,156.938,156.962
2022.03.20,16:00,156.815,157.125,156.761,156.883
2022.03.20,20:00,156.882,156.995,156.779,156.845
2022.03.21,00:00,156.845,156.987,156.732,156.747
2022.03.21,04:00,156.743,156.887,156.37,156.805
2022.03.21,08:00,156.807,157.5,156.803,157.404
2022.03.21,12:00,157.404,157.503,157.142,157.285
2022.03.21,16:00,157.271,157.779,157.199,157.574
2022.03.21,20:00,157.575,158.144,157.501,158.107
2022.03.22,00:00,158.107,158.843,157.881,158.728
2022.03.22,04:00,158.727,160.07,158.698,159.523
2022.03.22,08:00,159.523,160.174,159.502,159.929
2022.03.22,12:00,159.931,160.232,159.88,160.147
2022.03.22,16:00,160.133,161.019,160.1,160.73
2022.03.22,20:00,160.728,161.093,160.395,160.774
2022.03.23,00:00,160.774,160.933,159.793,159.857
2022.03.23,04:00,159.857,160.29,159.032,159.279
2022.03.23,08:00,159.279,159.956,159.045,159.832
2022.03.23,12:00,159.832,160.036,159.761,159.943
2022.03.23,16:00,159.914,160.123,159.651,159.677
2022.03.23,20:00,159.675,159.977,159.58,159.892
2022.03.24,00:00,159.895,160.677,159.839,160.06
2022.03.24,04:00,160.062,160.729,160.026,160.559
2022.03.24,08:00,160.558,161.341,160.454,161.277
2022.03.24,12:00,161.277,161.402,161.058,161.319
2022.03.24,16:00,161.313,161.491,160.862,160.97
2022.03.24,20:00,160.97,161.124,160.16,160.594
2022.03.25,00:00,160.592,161.108,159.912,159.929
2022.03.25,04:00,159.929,160.804,159.847,160.65
2022.03.25,08:00,160.655,161.273,160.63,160.945
2022.03.25,12:00,160.945,161.146,160.777,160.832
2022.03.27,16:00,160.676,161.098,160.669,161.061
2022.03.27,20:00,161.063,162.003,160.761,161.892
2022.03.28,00:00,161.892,163.0,161.586,162.906
2022.03.28,04:00,162.908,164.627,162.529,162.681
2022.03.28,08:00,162.682,162.754,161.267,161.374
2022.03.28,12:00,161.373,162.155,161.203,162.139
2022.03.28,16:00,162.14,162.706,161.822,161.903
2022.03.28,20:00,161.901,162.575,161.21,161.308
2022.03.29,00:00,161.306,162.304,161.299,161.77
2022.03.29,04:00,161.769,162.615,161.486,162.237
2022.03.29,08:00,162.238,162.356,160.278,160.954
2022.03.29,12:00,160.954,161.047,160.252,160.94
2022.03.29,16:00,160.942,161.359,160.57,161.202
2022.03.29,20:00,161.202,161.202,159.035,159.453
2022.03.30,00:00,159.451,160.104,159.303,159.981
2022.03.30,04:00,159.985,160.492,159.581,160.181
2022.03.30,08:00,160.181,160.845,160.092,160.36
2022.03.30,12:00,160.358,160.415,159.924,159.991
2022.03.30,16:00,159.992,160.438,159.938,160.295
2022.03.30,20:00,160.294,160.873,160.162,160.449
2022.03.31,00:00,160.453,160.459,159.439,159.774
2022.03.31,04:00,159.773,160.319,159.518,159.638
2022.03.31,08:00,159.638,159.961,159.433,159.665
2022.03.31,12:00,159.665,159.942,159.605,159.901
2022.03.31,16:00,159.898,160.201,159.64,160.032
2022.03.31,20:00,160.03,161.181,160.007,161.056
2022.04.01,00:00,161.056,161.06,160.468,160.923
2022.04.01,04:00,160.925,161.041,160.619,160.782
2022.04.01,08:00,160.783,161.125,160.673,160.755
2022.04.01,12:00,160.75,160.805,160.381,160.687
2022.04.01,16:00,160.685,160.723,160.573,160.608
2022.04.03,16:00,160.56,160.837,160.514,160.7
2022.04.03,20:00,160.699,161.015,160.272,160.963
2022.04.04,00:00,160.962,161.171,160.763,161.005
2022.04.04,04:00,161.006,161.007,160.742,160.798
2022.04.04,08:00,160.799,161.3,160.714,160.95
2022.04.04,12:00,160.95,161.091,160.74,161.0
2022.04.04,16:00,160.997,161.059,160.924,161.016
